source,psq_entity_key,id,name,vat_number,kvk_number,country,last_trx_date,activity_detail_status,merchant_activity_status,type_of_activity,contracting_method,legal_form,mcc,vintage_date,contract_status,active_contracts,contract_category_descriptions
PASS,PASS:2001408331-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001408331-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01579,VAT800001578,70001578,BE,2025-04-03,Inactive >12 months,Inactive,CNP,NF2F,,5812,,Active,,Hospitality terminals
Way4,Way4:2001460872-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001460872-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Atlas Mobility 01580,VAT800001579,70001579,FR,2025-04-08,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,,Cancelled,,Digital commerce
PASS,PASS:2001001452-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001001452-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Greenline Retail 01581,VAT800001580,70001580,LU,2025-04-13,Active in last 12 months,Inactive,CP,F2F,,5732,,ActiveBO,,Travel services
Way4,Way4:2002553599-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002553599-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Pixel Commerce 01582,VAT800001581,70001581,ES,2025-04-18,Inactive >12 months,Active,CNP,NF2F,,7011,,Entered,,Public sector
PASS,PASS:2002569606-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002569606-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Urban Travel Hub 01583,VAT800001582,70001582,DE,2025-04-23,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,,Terminated,,Mobility services
Way4,Way4:2002588341-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002588341-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Nova Pharmacy 01584,VAT800001583,70001583,GB,2025-04-28,Active in last 12 months,Active,CP,F2F,,4121,,Active,,Retail payments
PASS,PASS:2002614083-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002614083-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Lumen Services 01585,VAT800001584,70001584,AT,2025-05-03,Inactive >12 months,Inactive,CNP,NF2F,,4900,,Cancelled,,Hospitality terminals
Way4,Way4:2001196857-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001196857-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Northstar Market 01586,VAT800001585,70001585,NL,2025-05-08,Never transacted,Active,CP+CNP,F2F+NF2F,,5411,,ActiveBO,,Digital commerce
PASS,PASS:2001554214-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001554214-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01587,VAT800001586,70001586,BE,2025-05-13,Active in last 12 months,Inactive,CP,F2F,,5812,,Entered,,Travel services
Way4,Way4:2001377096-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001377096-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Atlas Mobility 01588,VAT800001587,70001587,FR,2025-05-18,Inactive >12 months,Active,CNP,NF2F,,5999,,Terminated,,Public sector
PASS,PASS:2001605269-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001605269-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Greenline Retail 01589,VAT800001588,70001588,LU,2025-05-23,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5732,,Active,,Mobility services
Way4,Way4:2000222366-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2000222366-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Pixel Commerce 01590,VAT800001589,70001589,ES,2025-05-28,Active in last 12 months,Active,CP,F2F,,7011,,Cancelled,,Retail payments
PASS,PASS:2001397984-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001397984-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Urban Travel Hub 01591,VAT800001590,70001590,DE,2025-06-02,Inactive >12 months,Inactive,CNP,NF2F,,7999,,ActiveBO,,Hospitality terminals
Way4,Way4:2002518203-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002518203-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Nova Pharmacy 01592,VAT800001591,70001591,GB,2025-06-07,Never transacted,Active,CP+CNP,F2F+NF2F,,4121,,Entered,,Digital commerce
PASS,PASS:2001472439-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001472439-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Lumen Services 01593,VAT800001592,70001592,AT,2025-06-12,Active in last 12 months,Inactive,CP,F2F,,4900,,Terminated,,Travel services
Way4,Way4:2002614628-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002614628-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Northstar Market 01594,VAT800001593,70001593,NL,2025-06-17,Inactive >12 months,Active,CNP,NF2F,,5411,,Active,,Public sector
PASS,PASS:2001217277-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001217277-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01595,VAT800001594,70001594,BE,2025-06-22,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5812,,Cancelled,,Mobility services
Way4,Way4:2001560079-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001560079-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Atlas Mobility 01596,VAT800001595,70001595,FR,2025-06-27,Active in last 12 months,Active,CP,F2F,,5999,,ActiveBO,,Retail payments
PASS,PASS:2001466471-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001466471-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Greenline Retail 01597,VAT800001596,70001596,LU,2025-07-02,Inactive >12 months,Inactive,CNP,NF2F,,5732,,Entered,,Hospitality terminals
Way4,Way4:2001473575-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001473575-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Pixel Commerce 01598,VAT800001597,70001597,ES,2025-07-07,Never transacted,Active,CP+CNP,F2F+NF2F,,7011,,Terminated,,Digital commerce
PASS,PASS:2000718914-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2000718914-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Urban Travel Hub 01599,VAT800001598,70001598,DE,2025-07-12,Active in last 12 months,Inactive,CP,F2F,,7999,,Active,,Travel services
Way4,Way4:2002507023-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002507023-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Nova Pharmacy 01600,VAT800001599,70001599,GB,2025-07-17,Inactive >12 months,Active,CNP,NF2F,,4121,,Cancelled,,Public sector
PASS,PASS:2002614989-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002614989-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Lumen Services 01601,VAT800001600,70001600,AT,2025-07-22,Never transacted,Inactive,CP+CNP,F2F+NF2F,,4900,,ActiveBO,,Mobility services
Way4,Way4:2001228252-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001228252-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Northstar Market 01602,VAT800001601,70001601,NL,2025-07-27,Active in last 12 months,Active,CP,F2F,,5411,,Entered,,Retail payments
PASS,PASS:2001582366-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001582366-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01603,VAT800001602,70001602,BE,2025-08-01,Inactive >12 months,Inactive,CNP,NF2F,,5812,,Terminated,,Hospitality terminals
Way4,Way4:2001415583-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001415583-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Atlas Mobility 01604,VAT800001603,70001603,FR,2025-08-06,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,,Active,,Digital commerce
PASS,PASS:2001420986-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001420986-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Greenline Retail 01605,VAT800001604,70001604,LU,2025-08-11,Active in last 12 months,Inactive,CP,F2F,,5732,,Cancelled,,Travel services
Way4,Way4:2001517386-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001517386-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Pixel Commerce 01606,VAT800001605,70001605,ES,2025-08-16,Inactive >12 months,Active,CNP,NF2F,,7011,,ActiveBO,,Public sector
PASS,PASS:2001679157-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001679157-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Urban Travel Hub 01607,VAT800001606,70001606,DE,2025-08-21,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,,Entered,,Mobility services
Way4,Way4:2000664679-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2000664679-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Nova Pharmacy 01608,VAT800001607,70001607,GB,2025-08-26,Active in last 12 months,Active,CP,F2F,,4121,,Terminated,,Retail payments
PASS,PASS:2000686753-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2000686753-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Lumen Services 01609,VAT800001608,70001608,AT,2025-08-31,Inactive >12 months,Inactive,CNP,NF2F,,4900,,Active,,Hospitality terminals
Way4,Way4:2002504539-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002504539-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Northstar Market 01610,VAT800001609,70001609,NL,2025-09-05,Never transacted,Active,CP+CNP,F2F+NF2F,,5411,,Cancelled,,Digital commerce
PASS,PASS:2002534942-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002534942-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01611,VAT800001610,70001610,BE,2025-09-10,Active in last 12 months,Inactive,CP,F2F,,5812,,ActiveBO,,Travel services
Way4,Way4:2002589488-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002589488-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Atlas Mobility 01612,VAT800001611,70001611,FR,2025-09-15,Inactive >12 months,Active,CNP,NF2F,,5999,,Entered,,Public sector
PASS,PASS:2002600961-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002600961-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Greenline Retail 01613,VAT800001612,70001612,LU,2025-09-20,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5732,,Terminated,,Mobility services
Way4,Way4:2002700109-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002700109-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Pixel Commerce 01614,VAT800001613,70001613,ES,2025-09-25,Active in last 12 months,Active,CP,F2F,,7011,,Active,,Retail payments
PASS,PASS:2002701100-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002701100-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Urban Travel Hub 01615,VAT800001614,70001614,DE,2025-09-30,Inactive >12 months,Inactive,CNP,NF2F,,7999,,Cancelled,,Hospitality terminals
Way4,Way4:2001180446-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001180446-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Nova Pharmacy 01616,VAT800001615,70001615,GB,2025-10-05,Never transacted,Active,CP+CNP,F2F+NF2F,,4121,,ActiveBO,,Digital commerce
PASS,PASS:2001243189-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001243189-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Lumen Services 01617,VAT800001616,70001616,AT,2025-10-10,Active in last 12 months,Inactive,CP,F2F,,4900,,Entered,,Travel services
Way4,Way4:2001257368-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001257368-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Northstar Market 01618,VAT800001617,70001617,NL,2025-10-15,Inactive >12 months,Active,CNP,NF2F,,5411,,Terminated,,Public sector
PASS,PASS:2001283997-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001283997-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01619,VAT800001618,70001618,BE,2025-10-20,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5812,,Active,,Mobility services
Way4,Way4:2002592217-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002592217-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Atlas Mobility 01620,VAT800001619,70001619,FR,2025-10-25,Active in last 12 months,Active,CP,F2F,,5999,,Cancelled,,Retail payments
PASS,PASS:2001411073-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001411073-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Greenline Retail 01621,VAT800001620,70001620,LU,2025-10-30,Inactive >12 months,Inactive,CNP,NF2F,,5732,,ActiveBO,,Hospitality terminals
Way4,Way4:2001464509-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001464509-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Pixel Commerce 01622,VAT800001621,70001621,ES,2025-11-04,Never transacted,Active,CP+CNP,F2F+NF2F,,7011,,Entered,,Digital commerce
PASS,PASS:2002570825-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002570825-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Urban Travel Hub 01623,VAT800001622,70001622,DE,2025-11-09,Active in last 12 months,Inactive,CP,F2F,,7999,,Terminated,,Travel services
Way4,Way4:2001650108-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001650108-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Nova Pharmacy 01624,VAT800001623,70001623,GB,2025-11-14,Inactive >12 months,Active,CNP,NF2F,,4121,,Active,,Public sector
PASS,PASS:2000229271-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2000229271-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Lumen Services 01625,VAT800001624,70001624,AT,2025-11-19,Never transacted,Inactive,CP+CNP,F2F+NF2F,,4900,,Cancelled,,Mobility services
Way4,Way4:2000657273-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2000657273-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Northstar Market 01626,VAT800001625,70001625,NL,2025-11-24,Active in last 12 months,Active,CP,F2F,,5411,,ActiveBO,,Retail payments
PASS,PASS:2000693865-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2000693865-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01627,VAT800001626,70001626,BE,2025-11-29,Inactive >12 months,Inactive,CNP,NF2F,,5812,,Entered,,Hospitality terminals
Way4,Way4:2002518483-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002518483-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Atlas Mobility 01628,VAT800001627,70001627,FR,2025-12-04,Never transacted,Active,CP+CNP,F2F+NF2F,,5999,,Terminated,,Digital commerce
PASS,PASS:2001163886-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001163886-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Greenline Retail 01629,VAT800001628,70001628,LU,2025-12-09,Active in last 12 months,Inactive,CP,F2F,,5732,,Active,,Travel services
Way4,Way4:2001190239-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001190239-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Pixel Commerce 01630,VAT800001629,70001629,ES,2025-12-14,Inactive >12 months,Active,CNP,NF2F,,7011,,Cancelled,,Public sector
PASS,PASS:2001219121-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001219121-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Urban Travel Hub 01631,VAT800001630,70001630,DE,2025-12-19,Never transacted,Inactive,CP+CNP,F2F+NF2F,,7999,,ActiveBO,,Mobility services
Way4,Way4:2001241771-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001241771-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Nova Pharmacy 01632,VAT800001631,70001631,GB,2025-12-24,Active in last 12 months,Active,CP,F2F,,4121,,Entered,,Retail payments
PASS,PASS:2001269447-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001269447-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Lumen Services 01633,VAT800001632,70001632,AT,2025-12-29,Inactive >12 months,Inactive,CNP,NF2F,,4900,,Terminated,,Hospitality terminals
Way4,Way4:2001412916-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001412916-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Northstar Market 01634,VAT800001633,70001633,NL,2026-01-03,Never transacted,Active,CP+CNP,F2F+NF2F,,5411,,Active,,Digital commerce
PASS,PASS:2001662424-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001662424-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01635,VAT800001634,70001634,BE,2026-01-08,Active in last 12 months,Inactive,CP,F2F,,5812,,Cancelled,,Travel services
Way4,Way4:2002608288-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002608288-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Atlas Mobility 01636,VAT800001635,70001635,FR,2026-01-13,Inactive >12 months,Active,CNP,NF2F,,5999,,ActiveBO,,Public sector
PASS,PASS:2001200773-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001200773-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Greenline Retail 01637,VAT800001636,70001636,LU,2026-01-18,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5732,,Entered,,Mobility services
Way4,Way4:2001212852-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001212852-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Pixel Commerce 01638,VAT800001637,70001637,ES,2026-01-23,Active in last 12 months,Active,CP,F2F,,7011,,Terminated,,Retail payments
PASS,PASS:2001258801-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001258801-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Urban Travel Hub 01639,VAT800001638,70001638,DE,2026-01-28,Inactive >12 months,Inactive,CNP,NF2F,,7999,,Active,,Hospitality terminals
Way4,Way4:2002509603-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2002509603-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Nova Pharmacy 01640,VAT800001639,70001639,GB,2026-02-02,Never transacted,Active,CP+CNP,F2F+NF2F,,4121,,Cancelled,,Digital commerce
PASS,PASS:2001612443-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001612443-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Lumen Services 01641,VAT800001640,70001640,AT,2026-02-07,Active in last 12 months,Inactive,CP,F2F,,4900,,ActiveBO,,Travel services
Way4,Way4:2001453566-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001453566-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Northstar Market 01642,VAT800001641,70001641,NL,2026-02-12,Inactive >12 months,Active,CNP,NF2F,,5411,,Entered,,Public sector
PASS,PASS:2001523009-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,2001523009-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01-B01,Blue Harbor Cafe 01643,VAT800001642,70001642,BE,2026-02-17,Never transacted,Inactive,CP+CNP,F2F+NF2F,,5812,,Terminated,,Mobility services
