"source","psq_entity_key","id","name","vat_number","kvk_number","country","last_trx_date","activity_detail_status","merchant_activity_status","type_of_activity","contracting_method","legal_form","mcc","vintage_date","contract_status","active_contracts","contract_category_descriptions"
"Way4","Way4:2002700097","2002700097","Baas Optiek Leusden BV","NL860852484B01","77263391","NL","2024-09-14","Inactive >12 months","Inactive","CP","F2F","","8043","2023-12-27","Active","",""
"Way4","Way4:2002700308","2002700308","VOF van Vliet","","30245243","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700318","2002700318","Als het golft 1 CV","NL859583971B01","73572543","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","7011","2023-12-30","Active","",""
"Way4","Way4:2001175558","2001175558","DE ROOI PANNEN","-1","41095199","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","7011","2024-01-08","Active","",""
"Way4","Way4:2001199252","2001199252","LAS SALINAS","-1","17165083","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2001202431","2001202431","YACOUBI DE WIT VOF","-1","39077206","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2002575339","2002575339","WILFRED DE JONG OOGZORG","NL169466061B01","30199648","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","8043","2023-12-28","Active","",""
"Way4","Way4:2001260105","2001260105","ALEXANDROS GRIEKS RESTAURANT","-1","33205044","NL","2025-03-05","Inactive >12 months","Inactive","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2001268939","2001268939","SYLT LIFESTYLE","-1","37131288","NL","2024-03-03","Inactive >12 months","Inactive","CP","F2F","","5651","2023-12-26","Active","",""
"Way4","Way4:2000249655","2000249655","DZB Leiden","NL807969655B01","27364192","NL","2024-08-30","Inactive >12 months","Inactive","CP","F2F","","5811","2024-01-03","Active","",""
"Way4","Way4:2001641885","2001641885","WENNEKES LEDERWAREN","NL809068394B01","11002883","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001676123","2001676123","CAMPING DE KLEINE WOLF","-1","05020931","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000644988","2000644988","BACHPLEIN APOTHEEK","-1","34221044","NL","2026-05-01","Active in last 12 months","Active","CP","F2F","","8099","2024-01-05","Active","",""
"Way4","Way4:2000815758","2000815758","BEAUTY CENTRE BALLOO","-1","04088045","NL","2026-05-07","Active in last 12 months","Active","CP","F2F","","7230","2024-02-13","Active","",""
"Way4","Way4:2002701180","2002701180","Co̦peratieve Vereniging Exploitatie Park Reeuwijks","NL855665397B01","64436535","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","7033","2023-12-28","Active","",""
"Way4","Way4:2001540744","2001540744","ARBOUW HOBBYSHOP","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001157479","2001157479","Marcel Haarvorming","NL115136678B02","50221973","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","7230","2023-12-27","Active","",""
"Way4","Way4:2001275188","2001275188","HEEMSKERK JUWELIERS","-1","24420512","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001466188","2001466188","ROELAND SCHOONBROOD","-1","14624722","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000660401","2000660401","VALERIUS REIZEN","-1","34143140","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001009178","2001009178","MARCEL'S SCHOENMAKERIJ","NL12387589B01","36019652","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5661","2024-01-11","Active","",""
"Way4","Way4:2002548021","2002548021","Openbare Bibliotheek Amsterdam","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002598894","2002598894","Coop. VVE 't Posterbos","-1","13030102","NL","2023-12-29","Inactive >12 months","Inactive","CP","F2F","","7033","2023-12-29","Active","",""
"Way4","Way4:2002607699","2002607699","Dierckxsens Mode","-1","01168764","NL","2024-08-10","Inactive >12 months","Inactive","CP","F2F","","5611","2023-12-29","Active","",""
"Way4","Way4:2001148755","2001148755","SCHOLTEN","-1","-1","NL","2025-12-30","Active in last 12 months","Active","CP","F2F","","5940","2024-01-06","Active","",""
"Way4","Way4:2001240058","2001240058","HCR DE TUKKER","NL804603820B01","53477278","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5812","2024-01-02","Active","",""
"Way4","Way4:2001285949","2001285949","REST VOORBIJ VERLAAN","-1","27153341","NL","2026-03-28","Active in last 12 months","Active","CP","F2F","","5812","2024-01-13","Active","",""
"Way4","Way4:2001610785","2001610785","Brilmagi t.h.o.d.n. Pearle","-1","-1","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","8043","2023-12-27","Active","",""
"Way4","Way4:2000222625","2000222625","Huidspecialist","-1","34195931","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-28","Active","",""
"Way4","Way4:2001683758","2001683758","TUINCENTRUM HANENBURG","-1","27078987","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002701260","2002701260","Taxi van der Meer B.V.","NL851713415B01","55440517","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001436319","2001436319","SCANDCAR","NL812833387B01","18034497","NL","2025-01-09","Inactive >12 months","Inactive","CP","F2F","","5592","2024-01-16","Active","",""
"Way4","Way4:2001493711","2001493711","PONDOK YANIE BV","-1","34105430","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002612986","2002612986","Mell's Place VOF","NL810020713B01","KVK11044091","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002701149","2002701149","Bistro & Wijnbar ZUS","-1","70049378","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002701243","2002701243","Crabbehoff Entertainment & Food Group B.V.","NL809824905B01","23090332","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001223218","2001223218","SMALSPOOR NEDERLAND BV.","-1","17060451","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001397569","2001397569","HOSTELLERIE SCHUDDEBEURS","-1","22020417","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001399405","2001399405","ACCURAAT","-1","33096493","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001424434","2001424434","HEEREN MANNENMODE","-1","14075781","NL","2026-04-28","Active in last 12 months","Active","CP","F2F","","5611","2024-01-06","Active","",""
"Way4","Way4:2001340966","2001340966","Coppelmans Oisterwijk B.V.","-1","18016691","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5261","2023-12-27","Active","",""
"Way4","Way4:2001528957","2001528957","AUTOVERHUUR VD WEERD","-1","04022668","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002576998","2002576998","Scavare Modes","-1","54613337","NL","2024-11-29","Inactive >12 months","Inactive","CP","F2F","","5621","2023-12-27","Active","",""
"Way4","Way4:2002700788","2002700788","Wittern Exploitatie B.V.","-1","60693339","NL","2025-07-02","Active in last 12 months","Active","CP","F2F","","5812","2023-12-27","Active","",""
"Way4","Way4:2001255659","2001255659","HARBOURLIGHTS","NL184111353B01","28108102","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001563817","2001563817","Rabbit Habit VOF","NL808779939B01","-1","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5651","2023-12-30","Active","",""
"Way4","Way4:2001606478","2001606478","Van Wees Mode","-1","-1","NL","2025-05-02","Inactive >12 months","Inactive","CP","F2F","","5621","2024-01-24","Active","",""
"Way4","Way4:2000984029","2000984029","GEERTZEN PHILATELIE","NL019152401B01","-1","NL","2026-04-04","Active in last 12 months","Active","CP","F2F","","5972","2024-10-17","Active","",""
"Way4","Way4:2002549303","2002549303","Vof Leunge- Heida","-1","01115625","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001278683","2001278683","HOLLAND VISION BV","-1","18045381","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001394861","2001394861","RESTAURANT DA VINCI","-1","14116532","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001464827","2001464827","JAP EXCLUSIVES","-1","30058378","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001647662","2001647662","MODEHUIS KUIJT BARNEVELD BV","NL1512034478B01","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000752373","2000752373","ITSME","-1","-1","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5621","2023-12-28","Active","",""
"Way4","Way4:2002700908","2002700908","Golden Zaan Hotel BV","NL859390329B01","73186147","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001195818","2001195818","SCHIPHOL TRAVEL INTERNATIONAL","-1","34139115","NL","2024-11-05","Inactive >12 months","Inactive","CP","F2F","","4722","2024-01-03","Active","",""
"Way4","Way4:2001615957","2001615957","Etos Erisman Kinkerstaat B.V.","-1","35014093","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-24","Active","",""
"Way4","Way4:2002613451","2002613451","HOTELSCHOOL DEN HAAG AFD. FA","-1","41157224","NL","2025-04-25","Inactive >12 months","Inactive","CP","F2F","","7011","2024-01-09","Active","",""
"Way4","Way4:2001499477","2001499477","BISTRO DE ROTONDE","-1","08056744","NL","2024-08-02","Inactive >12 months","Inactive","CP","F2F","","5812","2024-01-06","Active","",""
"Way4","Way4:20002701194","20002701194","E.A.R.T.H. Mineralen","NL818782079B01","14097562","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001556209","2001556209","TRIBAL DESIGN","-1","33271678","NL","2025-04-11","Inactive >12 months","Inactive","CP","F2F","","5947","2024-03-01","Active","",""
"Way4","Way4:2001302851","2001302851","W.Th. Zandstra B.V.","NL001615130B01","01011174","NL","2024-11-02","Inactive >12 months","Inactive","CP","F2F","","5941","2024-01-06","Active","",""
"Way4","Way4:2001373759","2001373759","Hotel Ons Kruitland BV","-1","14625266","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001604629","2001604629","De Graaf Detailhandel B.V.","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5732","2023-12-27","Active","",""
"Way4","Way4:2001409729","2001409729","DON QUI-JOHN GASTERY","-1","20088055","NL","2024-09-25","Inactive >12 months","Inactive","CP","F2F","","5812","2024-01-03","Active","",""
"Way4","Way4:2001496842","2001496842","Stichting deltaWonen","-1","05003860","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001592914","2001592914","Nederhoed Men's Fashion","-1","09142999","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002556229","2002556229","Van Oosterhout Optiek Vof","-1","24470537","NL","2024-01-19","Inactive >12 months","Inactive","CP","F2F","","8043","2024-01-06","Active","",""
"Way4","Way4:2002579857","2002579857","Wiskybase BV","-1","52072819","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001166702","2001166702","CAFE HAMMINGH","-1","02050868","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001234112","2001234112","RISTORANTE PIZZERIA PAOLO","-1","01057944","NL","2024-07-30","Inactive >12 months","Inactive","CP","F2F","","5812","2024-01-04","Active","",""
"Way4","Way4:2001257783","2001257783","ETH.REST. SUNSHINE","-1","30178717","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001586574","2001586574","Reisbureau Schoenmaeckers Limburg B.V.","-1","14086338","NL","2026-05-02","Active in last 12 months","Active","CP","F2F","","4722","2023-12-27","Active","",""
"Way4","Way4:2001631294","2001631294","MADAME TUSSAUDS AMSTERDAM BV.","-1","33126769","NL","2025-08-31","Active in last 12 months","Active","CP","F2F","","7996","2023-12-25","Active","",""
"Way4","Way4:2001498586","2001498586","AFFAIRE D'EAU V.O.F.","-1","33250959","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000223591","2000223591","MODEHOF PENNINKHOF","NL805486707B01","-1","NL","2024-01-18","Inactive >12 months","Inactive","CP","F2F","","5621","2023-12-28","Active","",""
"Way4","Way4:2002519366","2002519366","Reisbureau Reis & Zo","-1","34330465","NL","2025-10-17","Active in last 12 months","Active","CP","F2F","","4722","2024-01-17","Active","",""
"Way4","Way4:2001171919","2001171919","SAHOK BV.","NL007131963B01","24156743","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001550219","2001550219","HOUSING","-1","NL228802477B01","NL","2025-10-23","Active in last 12 months","Active","CP","F2F","","5812","2024-01-05","Active","",""
"Way4","Way4:2001555644","2001555644","VakantieXperts Bennekom","-1","09084924","NL","2026-01-19","Active in last 12 months","Active","CP","F2F","","4722","2024-04-17","Active","",""
"Way4","Way4:2001275374","2001275374","WAS WATERLAND","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002508097","2002508097","De Graaf Detailhandel B.V.","-1","-1","NL","2025-04-08","Inactive >12 months","Inactive","CP","F2F","","5732","2023-12-27","Active","",""
"Way4","Way4:2001627785","2001627785","DELFGAAUW PARFUMERIE","-1","20039645","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001632797","2001632797","ART & FLOWERS","-1","24337330","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001470746","2001470746","RESTAURANT DIONYSOS","-1","24156584","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001500939","2001500939","LINFAH","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002503265","2002503265","Bookshop Alfa blue B.V.","NL007872501B01","33211786","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700538","2002700538","Wijngaard Havelte","NL046389726B01","04079246","NL","2024-10-26","Inactive >12 months","Inactive","CP","F2F","","5921","2024-10-04","Active","",""
"Way4","Way4:2000223303","2000223303","ProFitRun","NL823489255B01","-1","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-27","Active","",""
"Way4","Way4:2001238878","2001238878","DE WOON GALERIJ","-1","22037559","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5712","2023-12-29","Active","",""
"Way4","Way4:2001553552","2001553552","Smit W.W.","-1","34182457","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5511","2023-12-26","Active","",""
"Way4","Way4:2001559976","2001559976","GROENCENTR.WENNINKHOF","-1","08053776","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5261","2024-02-20","Active","",""
"Way4","Way4:2002534373","2002534373","Brilmagi t.h.o.d.n. Pearle","-1","-1","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","8043","2023-12-27","Active","",""
"Way4","Way4:2001388845","2001388845","FA. WELLNER","-1","11017235","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001632002","2001632002","BRAKMAN","-1","24335866","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","7230","2024-01-04","Active","",""
"Way4","Way4:2001648162","2001648162","WESSELS DE VLOG","-1","08091330","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002599017","2002599017","HealthCity Nederland BV","-1","34110750","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002602018","2002602018","HarborHouse B.V.","-1","58451633","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002700450","2002700450","Citystore Mulder B.V.","NL856688617B01","66764009","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
